movieId,genreId
1462,11
1463,8
1463,10
1464,12
1464,4
1465,9
1465,3
1465,15
1466,9
1467,8
1467,4
1468,9
1468,12
1468,14
1468,13
1469,1
1469,9
1469,10
1470,16
1470,8
1470,6
1471,8
1471,9
1472,2
1473,16
1473,4
1474,2
1474,16
1474,9
1475,9
1475,10
1476,8
1476,9
1477,12
1478,12
1479,1
1479,9
1480,1
1480,5
1481,9
1482,9
1482,13
1483,1
1483,9
1484,12
1484,11
1485,9
1486,9
1486,13
1487,8
1487,6
1488,8
1488,9
1489,9
1490,1
1490,2
1490,8
1490,5
1490,9
1491,8
1491,9
1491,15
1492,4
1492,13
1493,1
1493,8
1494,8
1495,9
1496,8
1496,3
1496,12
1497,8
1498,8
1498,12
1498,11
1499,1
1499,2
1499,4
1500,8
1500,9
1500,11
1501,8
1502,4
1503,1
1503,2
1503,4
1503,13
1504,8
1505,9
1505,11
1506,2
1506,16
1506,8
1506,15
1507,9
1508,8
1508,9
1509,12
1510,8
1510,9
1511,12
1511,4
1512,1
1512,8
1512,5
1513,9
1514,9
1514,15
1515,8
1516,1
1516,9
1517,1
1517,2
1517,7
1517,8
1517,5
1517,14
1518,5
1519,9
1519,14
1519,4
1520,2
1520,4
1521,1
1521,2
1521,3
1521,4
1522,4
1522,13
1523,6
1524,8
1524,9
1524,3
1525,12
1526,1
1526,2
1526,5
1526,13
1527,12
1527,13
1528,9
1529,1
1529,8
1530,5
1531,9
1531,13
1532,9
1532,10
1533,8
1533,5
1534,8
1535,1
1535,12
1535,4
1536,9
1536,4
1537,9
1538,8
1539,5
1539,9
1539,11
1540,8
1540,12
1541,1
1542,12
1543,4
1544,1
1544,8
1545,1
1545,2
1545,9
1545,10
1546,8
1547,2
1547,9
1547,11
1548,1
1548,8
1548,15
1549,12
1550,2
1550,9
1550,11
1551,5
1551,9
1552,8
1553,9
1554,8
1554,15
1555,12
1555,14
1555,13
1556,8
1556,9
1557,9
1558,9
1558,11
1559,9
1559,11
1560,1
1560,8
1561,14
1561,13
1562,9
1563,1
1563,2
1563,4
1564,9
1564,15
1565,8
1566,1
1566,4
1567,1
1567,2
1567,4
1568,12
1569,12
1569,14
1569,13
1570,2
1570,8
1571,1
1571,4
1571,13
1572,2
1572,16
1572,8
1573,8
1574,8
1575,12
1575,4
1576,9
1576,11
1577,12
1578,9
1578,10
1579,9
1580,8
1580,9
1581,9
1581,13
1582,9
1583,9
1584,8
1584,12
1585,9
1586,1
1587,8
1588,9
1589,12
1590,2
1590,8
1590,15
1591,8
1592,8
1592,14
1593,12
1594,9
1595,9
1595,13
1596,9
1597,8
1598,17
1598,9
1599,1
1599,9
1600,12
1600,4
1600,13
1601,8
1601,11
1602,12
1603,1
1603,2
1604,1
1604,8
1605,9
1605,11
1606,8
1606,9
1607,8
1608,1
1608,2
1608,8
1608,9
1608,11
1608,13
1609,1
1609,4
1610,2
1610,8
1610,3
1610,4
1611,1
1611,2
1611,3
1611,4
1612,9
1613,16
1613,12
1613,14
1613,13
1614,8
1615,12
1615,4
1616,1
1616,2
1616,13
1617,19
1618,2
1618,8
1618,4
1619,8
1619,9
1620,9
1620,11
1621,1
1621,12
1621,4
1622,7
1622,15
1623,8
1623,12
1623,13
1624,8
1624,11
1625,8
1626,12
1626,14
1627,14
1627,13
1628,5
1628,13
1629,1
1629,9
1629,10
1630,8
1630,11
1631,8
1632,1
1632,8
1633,8
1634,1
1635,9
1636,9
1637,9
1638,1
1638,2
1638,3
1638,11
1639,1
1639,2
1639,3
1640,1
1640,2
1640,16
1640,8
1641,8
1641,11
1642,9
1642,13
1643,1
1643,9
1644,17
1644,15
1645,8
1645,3
1646,1
1646,9
1646,14
1646,11
1646,13
1647,1
1647,2
1647,3
1648,1
1648,2
1648,4
1648,13
1649,2
1649,3
1650,1
1650,5
1650,13
1651,13
1652,9
1652,11
1653,12
1653,13
1654,8
1654,9
1655,1
1655,2
1655,13
1656,8
1656,9
1657,7
1657,16
1657,9
1658,9
1659,12
1660,12
1661,1
1661,12
1661,14
1661,4
1662,9
1662,10
1663,9
1663,12
1664,16
1664,8
1665,8
1665,11
1666,2
1666,9
1667,12
1668,12
1668,14
1669,1
1669,2
1669,7
1669,12
1669,4
1670,12
1671,8
1671,15
1672,12
1672,14
1673,8
1673,4
1674,8
1675,9
1675,12
1675,4
1675,13
1676,1
1676,2
1676,4
1676,13
1677,8
1678,8
1678,9
1679,9
1679,10
1680,8
1680,5
1681,8
1681,3
1682,9
1683,9
1683,12
1683,13
1684,9
1685,8
1686,1
1686,9
1687,9
1688,1
1688,4
1688,13
1689,12
1689,4
1690,8
1691,5
1691,13
1692,1
1692,9
1692,13
1693,9
1694,1
1694,2
1695,9
1695,11
1696,8
1696,9
1696,11
1697,5
1697,14
1698,8
1698,10
1699,8
1700,9
1701,5
1701,9
1701,13
1702,8
1703,8
1703,5
1704,1
1704,9
1704,10
1705,17
1706,9
1706,14
1707,1
1707,8
1707,5
1707,9
1708,8
1709,12
1710,4
1711,16
1711,15
1712,17
1712,10
1713,8
1713,12
1714,12
1715,1
1715,2
1715,3
1716,8
1716,9
1716,15
1716,11
1717,8
1717,17
1718,1
1718,4
1718,13
1719,8
1719,11
1720,17
1721,9
1721,3
1721,12
1722,12
1723,2
1723,3
1724,8
1724,5
1724,13
1725,8
1725,5
1725,14
1725,13
1726,8
1726,9
1727,9
1728,16
1728,9
1728,4
1729,3
1729,12
1729,13
1730,9
1730,3
1730,14
1731,8
1731,9
1731,11
1732,1
1732,4
1732,13
1733,1
1733,2
1733,9
1733,13
1734,2
1734,9
1735,9
1736,12
1737,9
1738,8
1738,15
1738,11
1739,5
1739,9
1739,13
1740,8
1740,17
1741,8
1742,7
1742,16
1742,3
1743,1
1744,9
1744,11
1744,6
1745,7
1745,4
1746,8
1746,11
1747,9
1747,14
1747,13
1748,8
1749,8
1750,9
1751,8
1752,8
1753,9
1753,10
1754,9
1754,11
1755,2
1755,11
1756,12
1756,4
1757,9
1757,15
1758,2
1758,8
1758,15
1759,12
1759,13
1760,8
1761,8
1762,9
1763,8
1763,17
1764,1
1764,9
1765,17
1766,8
1767,8
1767,17
1767,15
1768,2
1768,7
1768,16
1768,9
1769,12
1770,7
1770,16
1770,15
1771,9
1772,1
1772,2
1772,4
1772,13
1773,12
1773,4
1774,12
1774,14
1774,13
1775,9
1776,8
1777,1
1777,12
1777,4
1777,13
1778,8
1778,11
1779,8
1780,8
1780,5
1781,1
1781,2
1781,4
1782,12
1782,13
1783,9
1783,14
1784,8
1784,15
1784,11
1785,9
1785,12
1785,13
1786,8
1786,9
1786,11
1787,1
1788,8
1789,8
1789,4
1790,1
1790,8
1791,9
1791,11
1792,12
1793,2
1793,5
1793,9
1794,8
1794,9
1795,2
1795,16
1796,1
1796,5
1796,9
1797,4
1797,13
1798,1
1798,9
1798,11
1798,13
1799,1
1799,2
1799,8
1800,12
1801,16
1801,8
1802,8
1803,12
1803,13
1804,9
1804,4
1805,13
1806,9
1806,4
1807,9
1808,8
1809,8
1809,17
1810,9
1810,15
1810,14
1811,8
1811,9
1812,2
1812,9
1813,7
1813,3
1814,9
1814,11
1815,5
1815,9
1815,13
1816,12
1817,12
1818,1
1818,12
1819,8
1819,9
1820,17
1821,1
1821,2
1821,3
1821,4
1822,8
1823,8
1824,8
1825,8
1826,12
1827,8
1828,8
1828,9
1829,9
1830,8
1831,2
1831,9
1832,1
1832,2
1832,13
1833,1
1833,2
1833,13
1834,9
1835,8
1835,9
1835,11
1836,8
1837,8
1838,1
1838,7
1838,5
1839,12
1839,14
1839,13
1840,1
1840,2
1840,4
1841,9
1842,8
1843,1
1843,5
1843,9
1844,9
1845,12
1846,1
1846,8
1847,5
1847,14
1848,16
1848,9
1848,3
1848,14
1848,13
1849,1
1849,2
1849,4
1850,8
1850,9
1850,15
1851,8
1852,5
1852,13
1853,1
1853,2
1853,4
1854,9
1854,11
1854,6
1855,8
1855,9
1856,8
1857,3
1857,12
1857,4
1857,13
1858,1
1858,10
1859,8
1859,11
1860,3
1860,12
1860,4
1860,13
1861,9
1861,4
1861,13
1862,1
1862,8
1862,5
1863,9
1863,11
1863,10
1864,9
1864,15
1864,11
1865,8
1866,2
1866,9
1866,4
1867,4
1868,2
1868,8
1868,4
1869,11
1870,8
1870,3
1871,9
1872,17
1873,8
1874,9
1874,15
1875,8
1875,10
1876,1
1876,8
1876,5
1876,9
1877,9
1877,10
1878,8
1878,11
1879,12
1879,13
1880,5
1880,9
1880,18
1881,14
1881,13
1882,2
1882,9
1883,9
1884,9
1884,15
1885,15
1886,8
1887,9
1887,4
1888,1
1888,8
1889,8
1890,12
1890,13
1891,1
1891,8
1892,1
1892,2
1892,16
1892,5
1892,14
1892,13
1893,3
1893,12
1894,1
1894,2
1894,3
1895,5
1895,15
1896,12
1896,4
1896,13
1897,2
1897,4
1898,8
1898,10
1899,2
1899,16
1899,3
1899,4
1900,5
1900,9
1900,13
1901,12
1901,13
1902,8
1902,9
1903,9
1904,9
1904,13
1905,8
1905,12
1905,11
1906,12
1907,1
1907,8
1907,4
1908,1
1908,12
1908,4
1908,13
1909,8
1909,12
1910,8
1911,1
1911,2
1911,3
1912,8
1913,9
1914,2
1914,7
1914,9
1914,3
1914,4
1915,9
1915,10
1916,1
1916,8
1916,5
1916,11
1917,1
1917,2
1917,8
1917,4
1918,8
1919,8
1919,11
1920,8
1921,8
1922,1
1922,10
1923,12
1924,8
1924,9
1925,16
1925,8
1925,15
1926,9
1927,8
1927,12
1927,4
1928,12
1928,13
1929,9
1929,4
1930,8
1930,11
1931,8
1932,5
1932,9
1933,9
1933,11
1934,2
1934,9
1935,12
1935,14
1935,13
1936,2
1936,9
1936,4
1937,9
1938,8
1938,5
1939,9
1940,8
1941,9
1941,15
1942,9
1943,1
1943,9
1943,10
1944,8
1944,4
1945,8
1946,9
1947,1
1947,2
1947,8
1947,11
1948,4
1948,13
1949,1
1949,2
1949,3
1950,12
1950,13
1951,8
1951,11
1952,9
1953,8
1953,3
1953,11
1954,1
1954,2
1954,4
1955,2
1955,9
1955,11
1955,4
1956,17
1956,15
1957,8
1957,9
1958,1
1958,2
1958,3
1959,1
1959,4
1959,13
1960,8
1961,13
1962,17
1963,8
1964,2
1964,16
1964,3
1965,8
1965,11
1966,8
1966,9
1967,17
1968,8
1968,13
1969,9
1969,14
1970,9
1971,1
1971,2
1972,16
1972,9
1973,2
1973,4
1974,2
1974,8
1974,4
1975,8
1975,11
1976,2
1976,7
1976,16
1976,3
1977,3
1977,4
1978,8
1978,9
1979,8
1980,7
1980,16
1980,3
1981,12
1982,8
1982,9
1982,15
1983,8
1983,5
1983,14
1983,13
1984,8
1984,4
1985,9
1986,1
1986,2
1987,8
1987,5
1988,2
1988,16
1988,4
1989,12
1989,4
1989,13
1990,1
1990,9
1991,9
1992,9
1993,8
1993,9
1993,11
1994,1
1994,2
1994,9
1995,2
1995,9
1995,4
1996,2
1996,16
1996,3
1996,4
1997,2
1997,16
1997,4
1998,1
1998,5
1998,13
1999,8
2000,1
2000,2
2000,9
2000,10
2001,8
2001,5
2001,14
2002,8
2002,11
2003,12
2004,8
2004,12
2004,13
2005,1
2005,8
2006,8
2007,1
2007,2
2007,16
2007,8
2007,3
2008,8
2009,9
2010,12
2011,5
2011,11
2011,13
2012,1
2012,2
2012,8
2012,11
2013,1
2013,8
2013,5
2013,13
2014,2
2014,16
2015,8
2016,2
2016,8
2017,9
2018,2
2018,3
2018,11
2019,1
2019,8
2019,9
2020,2
2020,3
2020,11
2021,12
2021,4
2022,8
2023,1
2023,2
2023,4
2024,8
2025,9
2026,8
2026,11
2027,1
2027,10
2028,8
2028,9
2029,8
2029,4
2030,8
2030,11
2031,2
2031,4
2032,2
2032,8
2032,11
2033,12
2034,8
2034,12
2035,9
2035,11
2036,6
2037,2
2037,8
2038,9
2038,11
2039,8
2039,5
2040,8
2041,8
2042,8
2042,9
2042,11
2043,1
2043,8
2043,9
2043,13
2044,8
2044,9
2044,3
2044,11
2045,9
2045,14
2045,4
2046,1
2046,2
2046,13
2047,9
2047,10
2048,8
2048,12
2048,4
2049,8
2050,1
2050,2
2050,3
2051,1
2051,8
2051,5
2051,13
2052,8
2052,12
2052,4
2053,2
2053,16
2053,3
2054,2
2054,9
2054,10
2055,1
2055,9
2056,1
2056,2
2056,9
2056,13
2057,9
2058,2
2058,16
2058,3
2059,8
2059,11
2060,2
2060,9
2060,12
2060,14
2060,13
2061,1
2061,6
2062,9
2062,11
2063,8
2064,9
2064,11
2065,5
2065,9
2065,11
2065,13
2066,8
2067,8
2067,11
2068,9
2069,8
2069,3
2070,1
2070,5
2070,9
2070,13
2071,17
2072,8
2072,12
2073,9
2074,8
2075,8
2075,9
2075,11
2076,7
2076,3
2076,12
2077,1
2077,2
2077,13
2078,8
2079,8
2079,3
2079,4
2080,9
2081,9
2081,11
2081,13
2082,1
2082,3
2083,1
2083,5
2083,9
2084,1
2084,2
2084,16
2084,3
2084,14
2084,13
2085,9
2086,9
2086,11
2087,2
2087,8
2088,9
2089,9
2089,15
2090,1
2090,14
2090,13
2091,9
2091,11
2092,8
2092,9
2092,11
2093,1
2093,2
2093,12
2093,4
2094,2
2094,7
2094,16
2094,8
2095,12
2096,8
2096,5
2097,5
2097,9
2098,8
2099,1
2099,5
2099,9
2100,1
2100,2
2100,8
2100,3
2101,2
2101,3
2101,4
2102,5
2102,9
2102,14
2102,13
2103,9
2103,14
2103,13
2104,9
2104,3
2105,8
2106,7
2106,16
2107,9
2108,1
2108,12
2108,4
2109,2
2109,9
2109,3
2110,8
2110,12
2111,8
2112,8
2113,1
2113,5
2114,9
2115,8
2115,9
2116,8
2116,4
2117,9
2118,12
2119,1
2120,8
2121,8
2121,9
2121,18
2122,8
2122,9
2123,9
2123,13
2124,8
2125,2
2126,2
2126,16
2126,4
2127,9
2127,12
2127,4
2127,13
2128,12
2129,12
2129,4
2130,8
2130,5
2131,1
2131,2
2131,8
2131,3
2131,14
2132,9
2132,12
2133,1
2133,7
2133,16
2133,5
2134,8
2134,9
2135,8
2135,9
2135,11
2136,8
2137,1
2137,10
2138,8
2138,9
2139,1
2139,2
2139,3
2140,1
2140,13
2141,9
2141,11
2142,8
2142,3
2142,12
2143,2
2143,8
2143,4
2144,9
2144,10
2145,1
2145,10
2146,9
2146,14
2147,1
2147,8
2147,11
2147,13
2148,1
2148,2
2148,9
2149,8
2149,9
2149,4
2150,12
2150,4
2151,2
2151,4
2152,8
2152,9
2152,11
2153,2
2153,3
2153,15
2154,9
2154,11
2155,8
2155,5
2155,11
2156,1
2156,2
2157,8
2157,12
2157,15
2158,1
2158,2
2158,8
2159,9
2159,11
2160,7
2160,16
2161,8
2161,4
2161,13
2162,1
2162,5
2162,9
2162,12
2162,13
2163,9
2164,12
2165,9
2166,8
2166,13
2167,8
2168,9
2168,14
2169,2
2169,9
2169,13
2170,5
2170,9
2170,14
2170,13
2171,9
2172,8
2172,12
2172,4
2172,13
2173,9
2173,11
2174,1
2174,5
2174,13
2175,12
2176,8
2177,9
2178,8
2179,9
2180,8
2180,9
2181,9
2181,10
2182,8
2182,5
2183,12
2183,13
2184,8
2184,9
2184,11
2185,12
2185,13
2186,9
2187,1
2188,12
2188,13
2189,9
2189,11
2190,1
2190,9
2191,5
2191,9
2192,9
2192,11
2193,1
2193,8
2194,8
2195,9
2195,13
2195,10
2196,2
2196,5
2196,9
2196,11
2197,8
2197,11
2198,5
2198,14
2199,8
2199,4
2200,9
2201,8
2201,5
2201,9
2202,12
2203,8
2204,2
2204,4
2205,2
2205,9
2206,2
2206,8
2206,4
2207,8
2208,16
2209,8
2210,1
2210,2
2210,7
2210,16
2210,3
2210,4
2211,8
2211,9
2212,12
2213,8
2213,6
2214,1
2214,11
2215,8
2216,2
2216,7
2216,16
2216,4
2217,8
2217,15
2218,9
2218,11
2219,8
2220,8
2220,3
2221,5
2221,9
2222,1
2222,12
2222,4
2222,13
2223,5
2223,9
2223,13
2224,1
2224,9
2225,5
2225,9
2225,11
2226,1
2226,2
2226,8
2227,16
2227,8
2227,3
2227,4
2228,1
2228,8
2228,5
2229,2
2229,8
2230,4
2231,1
2231,2
2231,8
2232,8
2232,11
2233,9
2234,8
2234,4
2235,18
2235,12
2235,14
2235,13
2236,16
2236,9
2236,11
2237,1
2237,9
2237,13
2238,9
2239,9
2240,8
2241,8
2242,8
2242,12
2242,4
2243,8
2243,9
2243,11
2244,12
2244,13
2245,2
2245,16
2246,13
2247,1
2247,8
2247,5
2247,13
2248,1
2248,5
2248,14
2248,11
2248,13
2249,8
2249,11
2250,1
2251,8
2252,7
2252,16
2253,8
2253,9
2253,11
2254,8
2254,5
2255,8
2256,8
2256,11
2257,8
2257,11
2257,6
2258,11
2258,4
2259,13
2260,12
2261,8
2261,3
2261,11
2262,12
2263,1
2263,9
2264,9
2264,15
2264,11
2265,12
2266,8
2266,5
2266,9
2267,8
2267,9
2268,8
2268,17
2269,1
2269,2
2269,9
2269,10
2270,8
2271,1
2271,8
2271,3
2271,12
2272,9
2272,13
2273,1
2273,8
2273,5
2273,9
2274,9
2274,13
2275,13
2276,8
2276,9
2277,9
2277,10
2278,1
2278,2
2278,7
2278,16
2278,3
2278,4
2279,9
2279,10
2280,12
2281,8
2281,12
2282,9
2283,8
2283,9
2283,10
2284,1
2284,9
2284,10
2285,1
2285,8
2286,16
2286,8
2287,1
2287,8
2287,4
2288,8
2289,12
2290,1
2290,12
2290,4
2291,8
2292,9
2292,3
2292,11
2293,8
2294,9
2294,10
2295,7
2295,9
2295,4
2295,10
2296,9
2297,8
2297,3
2297,12
2298,5
2298,18
2298,14
2298,13
2299,1
2299,2
2299,8
2299,4
2300,8
2300,9
2301,8
2302,12
2302,13
2303,9
2304,9
2305,8
2305,4
2306,9
2307,1
2307,8
2307,5
2307,9
2308,8
2308,9
2308,11
2309,8
2310,1
2310,2
2310,13
2311,8
2311,12
2311,13
2312,3
2312,11
2313,8
2313,3
2314,8
2314,11
2314,4
2315,7
2315,9
2316,8
2316,11
2317,1
2317,2
2317,3
2317,4
2318,9
2319,9
2319,11
2320,8
2321,2
2321,8
2321,12
2322,8
2322,11
2323,8
2323,12
2324,8
2324,12
2325,8
2326,12
2326,6
2327,12
2327,13
2328,5
2328,9
2329,9
2329,14
2329,13
2330,5
2330,12
2330,14
2331,8
2331,14
2332,1
2332,9
2333,8
2333,11
2334,9
2335,2
2335,16
2335,3
2335,15
2336,8
2337,8
2337,5
2338,1
2338,4
2338,13
2339,3
2339,12
2339,4
2339,13
2340,1
2340,2
2340,8
2340,3
2340,11
2341,1
2341,5
2341,9
2342,8
2342,9
2343,8
2343,9
2344,1
2344,5
2345,8
2346,8
2347,1
2347,5
2347,9
2347,4
2347,13
2348,7
2348,8
2348,9
2348,3
2348,4
2349,8
2349,11
2350,1
2350,4
2351,8
2351,11
2352,9
2353,1
2353,3
2353,12
2353,11
2354,12
2355,9
2355,11
2356,1
2356,5
2356,13
2357,8
2357,4
2358,8
2358,5
2358,11
2358,13
2359,8
2359,9
2360,12
2360,13
2361,8
2362,1
2362,2
2362,4
2363,1
2363,8
2363,9
2363,12
2364,8
2365,8
2366,8
2366,5
2367,8
2367,9
2368,1
2368,5
2368,9
2369,9
2370,2
2371,8
2372,8
2372,3
2372,12
2372,13
2373,8
2374,9
2374,11
2375,5
2375,9
2375,13
2376,8
2376,3
2377,9
2377,10
2378,1
2378,5
2378,9
2379,8
2379,9
2379,11
2380,9
2381,1
2381,8
2381,5
2381,13
2382,1
2382,2
2382,7
2382,4
2383,5
2383,9
2383,4
2383,13
2384,9
2385,9
2386,9
2387,8
2387,11
2388,9
2388,10
2389,9
2389,12
2390,8
2390,9
2390,15
2391,9
2391,10
2392,8
2392,3
2393,9
2393,13
2394,8
2394,9
2394,3
2394,11
2395,8
2396,2
2396,16
2396,8
2397,8
2397,9
2398,8
2399,12
2399,4
2400,1
2400,4
2401,1
2401,2
2401,9
2401,14
2401,13
2402,1
2402,10
2403,9
2404,8
2404,9
2404,11
2405,8
2406,9
2407,12
2407,13
2408,9
2409,9
2410,9
2410,11
2411,8
2411,4
2412,1
2412,5
2412,9
2413,8
2413,11
2414,8
2415,8
2415,11
2416,9
2417,18
2417,14
2417,13
2418,7
2418,16
2418,8
2418,12
2419,9
2419,11
2420,1
2420,8
2420,12
2420,4
2421,1
2421,5
2421,13
2422,9
2422,12
2422,13
2423,17
2424,1
2424,5
2424,13
2425,8
2426,9
2427,9
2428,16
2428,8
2429,8
2430,8
2430,5
2431,9
2431,11
2432,5
2432,14
2432,13
2433,12
2434,9
2435,8
2436,9
2437,9
2438,2
2438,9
2438,11
2439,8
2440,8
2440,9
2441,12
2442,12
2443,8
2444,8
2444,12
2445,7
2445,9
2445,10
2446,5
2446,9
2446,12
2446,14
2447,1
2447,8
2448,1
2448,10
2449,1
2449,8
2449,5
2449,13
2450,8
2451,8
2451,12
2451,4
2452,9
2452,11
2453,5
2453,9
2454,12
2454,14
2454,13
2455,8
2455,12
2456,2
2456,7
2456,16
2456,3
2457,9
2458,8
2459,2
2459,7
2459,3
2459,4
2460,9
2461,9
2462,1
2462,5
2462,12
2462,13
2463,8
2464,14
2464,11
2464,13
2465,8
2465,9
2466,1
2466,8
2466,5
2466,13
2467,8
2467,9
2467,3
2468,5
2468,9
2468,13
2469,12
2469,4
2470,8
2471,15
2472,8
2472,9
2473,8
2473,11
2473,4
2474,8
2474,9
2474,11
2475,1
2475,8
2475,5
2475,11
2476,7
2476,3
2476,14
2477,8
2478,8
2478,11
2479,12
2479,13
2480,9
2481,2
2481,7
2481,16
2481,8
2481,15
2482,2
2482,16
2482,9
2483,8
2483,9
2484,8
2484,9
2485,1
2485,3
2485,12
2485,4
2485,13
2486,8
2486,14
2486,11
2486,13
2487,8
2487,5
2488,12
2488,13
2489,17
2490,1
2490,5
2490,11
2490,13
2491,12
2492,8
2492,9
2493,9
2494,1
2494,2
2494,13
2494,10
2495,1
2496,1
2496,8
2496,5
2497,2
2497,9
2497,6
2498,9
2499,9
2500,9
2501,8
2501,3
2501,11
2502,12
2503,9
2503,3
2503,13
2504,8
2505,8
2505,4
2506,8
2506,9
2506,4
2507,8
2507,12
2508,9
2508,13
2509,9
2510,9
2511,8
2512,1
2512,9
2512,11
2512,13
2513,1
2513,12
2513,4
2513,13
2514,1
2514,4
2514,13
2515,17
2516,7
2516,16
2516,9
2516,3
2517,9
2518,8
2519,8
2520,9
2520,11
2521,17
2521,15
2522,9
2523,9
2524,2
2524,8
2524,11
2525,8
2526,2
2526,9
2526,10
2526,6
2527,2
2527,7
2527,16
2527,8
2527,5
2527,3
2527,14
2528,1
2528,2
2528,3
2529,8
2529,14
2530,8
2530,9
2530,11
2531,8
2532,1
2532,8
2532,6
2533,2
2533,9
2533,6
2534,8
2535,1
2535,2
2535,4
2535,13
2536,2
2536,8
2536,3
2537,7
2537,16
2537,8
2537,9
2537,3
2538,9
2538,3
2538,11
2539,2
2539,8
2539,4
2540,7
2540,9
2540,14
2540,4
2540,13
2541,1
2541,5
2541,13
2542,1
2543,2
2543,8
2543,4
2544,1
2544,5
2544,9
2545,8
2545,9
2546,1
2546,13
2547,9
2547,10
2548,9
2548,10
2549,8
2549,11
2550,2
2550,16
2550,8
2550,9
2551,1
2551,8
2551,13
2552,9
2552,4
2552,13
2553,8
2553,9
2554,8
2554,11
2555,8
2555,5
2555,9
2556,1
2556,4
2557,9
2558,13
2559,9
2560,1
2560,5
2560,9
2560,13
2561,1
2561,8
2562,9
2563,8
2563,5
2563,9
2563,3
2564,8
2565,8
2565,9
2565,11
2566,9
2567,5
2567,9
2568,8
2568,15
2568,4
2569,2
2569,8
2569,3
2570,9
2570,11
2571,8
2572,1
2572,10
2573,9
2574,16
2574,9
2574,3
2575,8
2576,12
2576,4
2577,17
2578,12
2579,12
2580,8
2580,3
2580,4
2581,1
2581,9
2581,14
2582,9
2582,10
2583,8
2584,9
2585,8
2585,9
2586,12
2587,8
2587,5
2587,11
2588,8
2589,1
2589,9
2589,11
2589,10
2590,8
2590,11
2591,2
2591,16
2591,8
2591,3
2591,4
2592,8
2592,3
2593,8
2593,12
2594,1
2594,2
2595,5
2595,9
2596,8
2596,5
2596,14
2596,13
2597,5
2597,9
2598,9
2599,1
2599,8
2599,5
2600,1
2600,2
2600,16
2600,9
2601,1
2602,8
2602,3
2603,9
2604,9
2605,8
2605,15
2606,8
2607,1
2607,8
2607,5
2607,9
2608,1
2608,2
2608,13
2609,7
2609,16
2609,8
2609,15
2609,11
2610,8
2611,8
2611,11
2612,8
2613,2
2613,7
2613,16
2613,9
2613,3
2614,8
2615,7
2615,8
2615,15
2616,9
2616,4
2616,13
2617,9
2617,11
2617,4
2618,9
2619,8
2619,9
2620,8
2621,8
2621,9
2622,1
2622,5
2622,13
2623,12
2624,1
2625,1
2625,8
2625,5
2625,9
2626,8
2626,13
2627,1
2627,13
2628,3
2628,12
2628,13
2629,8
2629,9
2630,2
2630,8
2631,12
2632,1
2632,8
2632,9
2633,8
2633,5
2634,16
2634,9
2634,3
2635,1
2636,12
2636,4
2636,13
2637,2
2637,8
2638,1
2638,9
2639,17
2640,9
2640,12
2640,14
2640,13
2641,8
2641,9
2641,11
2642,8
2643,5
2643,9
2643,13
2644,8
2644,5
2645,8
2646,8
2647,8
2648,1
2648,4
2649,9
2650,8
2650,11
2651,1
2651,8
2651,5
2651,13
2652,1
2652,8
2653,8
2653,12
2654,8
2654,12
2655,9
2656,8
2657,8
2657,9
2658,8
2658,5
2659,8
2660,8
2661,9
2661,11
2662,8
2662,9
2663,8
2663,5
2664,8
2665,8
2665,11
2666,8
2666,14
2667,2
2667,16
2667,8
2667,9
2668,7
2668,3
2668,12
2668,4
2669,9
2670,9
2671,17
2671,10
2672,8
2672,11
2673,1
2673,8
2674,1
2674,8
2675,8
2675,9
2675,3
2675,11
2676,8
2676,9
2676,11
2677,8
2678,12
2679,9
2680,1
2680,8
2680,5
2680,9
2680,13
2681,8
2681,12
2682,9
2683,9
2683,14
2684,2
2684,8
2684,4
2684,6
2685,8
2686,1
2686,8
2686,11
2687,1
2687,13
2688,8
2688,5
2688,9
2689,8
2689,11
2690,8
2690,12
2691,8
2691,5
2692,12
2692,13
2693,8
2693,9
2694,9
2694,11
2695,7
2695,8
2696,8
2696,15
2696,11
2697,8
2697,9
2697,11
2698,2
2698,9
2698,6
2699,1
2699,5
2699,3
2699,4
2699,13
2700,1
2700,9
2700,11
2701,1
2701,2
2701,13
2701,10
2702,1
2702,5
2703,1
2703,2
2703,13
2704,1
2704,9
2704,10
2705,9
2705,3
2705,11
2706,8
2707,12
2708,1
2708,2
2708,8
2709,1
2709,2
2709,8
2709,5
2709,9
2710,12
2710,4
2710,13
2711,19
2712,9
2712,12
2712,4
2713,8
2713,5
2714,8
2714,9
2714,3
2714,11
2714,13
2715,8
2715,3
2716,2
2716,9
2717,5
2717,9
2717,14
2717,13
2718,5
2718,9
2719,8
2719,9
2719,11
2720,8
2720,12
2721,5
2721,9
2721,18
2722,12
2722,13
2723,9
2724,9
2724,4
2725,1
2725,12
2725,4
2726,8
2727,1
2727,2
2727,9
2727,10
2728,9
2729,5
2729,12
2729,13
2730,9
2730,10
2731,16
2731,8
2732,5
2732,9
2732,11
2733,8
2734,1
2734,2
2734,13
2735,8
2735,5
2736,2
2736,8
2736,3
2736,15
2737,9
2737,3
2737,12
2737,14
2737,13
2738,12
2738,14
2739,7
2739,16
2739,8
2739,15
2739,4
2740,8
2740,11
2741,9
2742,1
2742,8
2742,5
2742,13
2743,5
2743,13
2744,9
2745,1
2746,9
2747,8
2747,11
2748,1
2748,8
2749,2
2749,9
2749,13
2750,8
2751,1
2751,12
2751,13
2752,8
2752,9
2752,11
2753,1
2753,9
2754,8
