movieId,viewerId,rating
13,105,4.5
5045,105,4.0
1263,105,4.5
121,105,4.5
4698,105,3.5
4900,105,4.0
1745,105,4.5
4976,105,2.0
5179,105,3.5
4453,105,4.0
25,105,4.5
332,105,5.0
2969,105,4.5
874,105,3.5
2459,105,5.0
4992,105,3.5
1199,105,4.0
23,105,4.0
4406,105,3.5
4962,105,3.5
4993,105,3.5
4914,105,4.0
4509,105,3.5
4704,105,3.0
4876,105,4.0
5147,105,4.0
5159,105,3.5
4936,105,4.5
5395,105,4.0
5246,105,3.0
5229,105,4.5
4795,105,3.5
5082,105,4.0
4885,105,4.0
5012,105,4.0
5013,105,3.0
5120,105,5.0
5320,105,3.5
5113,105,3.5
4811,105,5.0
5204,105,3.0
5160,105,3.0
5015,105,0.5
5136,105,2.5
5182,105,4.0
5131,105,3.5
1843,105,4.5
5132,105,4.0
4966,105,3.0
4561,105,4.0
5081,105,3.5
5171,105,4.0
676,105,4.0
5416,105,4.0
5342,105,3.0
4723,105,3.5
5255,105,4.0
5297,105,3.0
5460,105,4.0
5432,105,3.5
5250,105,4.5
5411,105,3.5
5487,105,4.0
4653,105,4.0
1505,105,5.0
5311,105,3.5
4423,105,4.0
5573,105,5.0
5368,105,5.0
5055,105,3.5
5454,105,3.5
5316,105,3.5
5310,105,4.0
5156,105,4.0
5610,105,3.0
4444,105,4.0
5546,105,4.0
5510,105,4.0
5608,105,4.5
5285,105,4.0
1153,105,4.0
5338,105,3.0
5611,105,4.5
5545,105,3.0
5542,105,4.5
4479,105,3.5
396,105,4.0
5609,105,3.0
4711,105,3.5
575,105,4.0
4520,105,4.0
5470,105,3.5
4947,105,3.5
4513,105,4.0
5436,105,3.0
5458,105,3.5
5758,105,4.0
5766,105,3.5
5591,105,4.0
5351,105,4.0
5779,105,4.0
2445,105,5.0
1692,105,3.5
5970,105,3.5
4422,105,4.0
5781,105,3.5
5762,105,3.5
5363,105,4.0
5711,105,3.5
4132,105,5.0
2086,105,5.0
5290,105,4.0
1703,105,4.5
4868,105,4.0
5191,105,4.0
2516,105,4.0
5502,105,4.5
5435,105,4.0
5931,105,5.0
5728,105,5.0
5736,105,4.5
4964,105,4.0
1115,105,4.5
5734,105,4.0
2210,105,4.0
5262,105,4.5
5916,105,4.0
5531,105,3.5
5965,105,3.0
45,105,5.0
5722,105,4.0
5835,105,3.5
4952,105,3.5
5991,105,4.0
5885,105,3.0
6019,105,3.5
5698,105,4.0
463,105,3.5
5990,105,4.0
6066,105,3.5
704,105,3.5
6051,105,3.5
5999,105,4.0
5532,105,4.0
5839,105,3.5
5324,105,4.5
5905,105,4.0
41,105,4.5
5526,105,4.5
1123,105,3.5
5797,105,4.0
1914,105,4.0
5989,105,3.5
5952,105,3.0
4867,105,4.5
5920,105,4.0
6128,105,3.5
5726,105,4.0
6186,105,4.0
6067,105,3.5
919,105,4.0
6249,105,4.0
6085,105,5.0
5607,105,5.0
1197,105,3.5
6387,105,4.0
6014,105,4.0
6052,105,3.5
966,105,4.0
6354,105,5.0
4545,105,4.5
912,105,4.0
633,105,4.0
5780,105,4.0
5953,105,3.0
5827,105,4.0
6498,105,4.0
9,105,4.5
6234,105,4.0
6049,105,3.5
5925,105,3.5
6412,105,4.0
6196,105,3.0
6133,105,3.5
2453,105,4.5
6332,105,3.5
5947,105,4.0
6269,105,3.5
6335,105,1.5
6228,105,3.5
6467,105,4.0
6167,105,4.0
5935,105,3.5
5862,105,4.0
6371,105,4.0
6165,105,4.0
6253,105,4.5
737,105,4.0
893,105,4.5
975,105,3.5
978,105,4.5
1077,105,4.0
1078,105,4.0
1271,105,4.0
1281,105,4.0
1809,105,3.5
2177,105,4.5
2225,105,5.0
2613,105,4.0
3320,105,5.0
3717,105,4.0
4842,105,4.0
6107,105,3.0
6171,105,4.5
6254,105,5.0
6318,105,4.0
6337,105,4.5
6374,105,4.5
6586,105,4.0
6513,105,4.0
6289,105,4.0
6717,105,4.0
6103,105,4.0
5729,105,3.5
6146,105,4.0
6462,105,4.0
6212,105,3.5
4239,105,5.0
6562,105,4.5
2315,105,4.5
740,105,5.0
1,105,4.5
6435,105,3.5
5962,105,3.5
4521,105,4.0
6170,105,4.0
6173,105,4.5
6336,105,4.0
6599,105,3.5
6763,105,4.0
4420,105,3.0
6547,105,3.5
6590,105,3.0
2149,105,4.0
6183,105,3.0
6548,105,4.0
4517,105,4.0
6445,105,5.0
6343,105,3.0
2452,105,4.5
6484,105,3.5
6640,105,3.5
6037,105,3.0
6247,105,3.5
6533,105,3.5
2160,105,4.5
6825,105,4.0
6799,105,4.0
6585,105,3.5
6737,105,5.0
6420,105,4.0
6375,105,4.0
5929,105,4.0
6961,105,3.5
6431,105,4.0
6877,105,3.0
6927,105,4.5
6847,105,3.5
6643,105,3.0
7044,105,4.0
6842,105,4.5
6953,105,3.5
6601,105,5.0
7121,105,5.0
7062,105,4.5
6410,105,4.0
6914,105,4.0
6886,105,3.5
7068,105,4.5
6423,105,4.0
6735,105,3.5
6854,105,4.0
6654,105,4.5
6980,105,5.0
6992,105,4.0
6634,105,4.0
6880,105,4.5
7186,105,4.0
7615,105,5.0
6892,105,4.0
6346,105,4.0
7140,105,3.0
6988,105,4.0
7692,105,4.0
6414,105,3.5
7206,105,5.0
7366,105,3.0
7404,105,4.0
7225,105,3.5
7083,105,3.5
7201,105,3.0
5682,105,4.5
7435,105,4.0
7107,105,4.0
7021,105,3.5
6602,105,4.0
7031,105,4.5
7562,105,5.0
7304,105,4.5
7249,105,3.5
7147,105,3.5
7720,105,5.0
7566,105,2.0
7027,105,3.5
7085,105,4.0
6331,105,3.5
7503,105,3.5
6971,105,3.5
6834,105,3.5
7479,105,5.0
7178,105,3.0
6613,105,3.5
2506,105,4.0
7190,105,4.0
7845,105,3.5
7439,105,3.0
7623,105,4.5
7345,105,4.0
7585,105,4.0
7355,105,4.0
7389,105,4.0
6535,105,4.0
7722,105,3.0
7883,105,4.0
7324,105,4.0
7751,105,4.0
6701,105,4.0
7680,105,3.5
7556,105,4.5
7914,105,4.5
6007,105,3.0
7681,105,3.5
7769,105,4.0
7589,105,4.0
6226,105,4.0
7838,105,3.5
7299,105,4.5
7652,105,3.5
7742,105,4.5
7417,105,5.0
7592,105,5.0
7701,105,4.0
5693,105,1.0
7605,105,5.0
6664,105,4.0
7780,105,4.0
8042,105,4.0
7803,105,4.0
7551,105,4.0
7863,105,3.5
2540,105,4.5
8199,105,4.5
7427,105,4.0
7195,105,4.0
7563,105,5.0
7851,105,4.5
8007,105,4.5
7764,105,5.0
1134,105,4.5
7591,105,4.0
8170,105,4.0
7449,105,5.0
7968,105,3.0
8376,105,5.0
7926,105,3.5
6806,105,4.0
8074,105,4.0
8135,105,5.0
896,105,4.0
7132,105,3.5
6864,105,4.0
5684,105,5.0
8012,105,4.0
8331,105,4.0
7582,105,3.0
7511,105,4.5
8292,105,4.0
6539,105,4.0
7533,105,4.0
8431,105,4.5
7908,105,4.5
8515,105,4.5
5293,105,4.5
8139,105,3.5
1260,105,3.5
7509,105,3.5
8093,105,4.5
8197,105,4.5
7338,105,4.0
8309,105,5.0
8191,105,4.5
7860,105,4.5
6591,105,4.0
8186,105,4.0
8411,105,3.0
7879,105,4.0
7247,105,3.5
8329,105,4.0
5972,105,4.0
8234,105,3.5
7887,105,3.5
7384,105,3.5
8024,105,4.0
8043,105,4.0
8453,105,3.5
7948,105,3.5
8152,105,4.0
8109,105,4.0
8301,105,4.0
8356,105,4.0
8505,105,5.0
8834,105,4.5
8514,105,4.0
8464,105,4.0
8207,105,2.5
8580,105,4.0
8027,105,5.0
7959,105,5.0
6937,105,4.5
7094,105,4.5
4596,105,5.0
5390,105,4.0
7947,105,4.0
8226,105,4.5
8840,105,4.5
7235,105,5.0
8001,105,4.0
8484,105,4.0
8829,105,5.0
7612,105,4.0
8129,105,4.0
7644,105,4.0
9004,105,4.0
8618,105,4.5
7465,105,4.0
8660,105,4.0
8471,105,4.5
8134,105,3.0
8818,105,4.5
8887,105,4.0
8510,105,4.0
8848,105,4.0
8105,105,4.5
1385,105,4.0
1178,105,4.5
8704,105,4.5
9069,105,4.5
8882,105,5.0
5153,105,5.0
8235,105,4.0
8154,105,4.5
8746,105,4.0
8232,105,5.0
8782,105,4.0
7263,105,4.5
8722,105,3.5
8937,105,3.5
7573,105,4.0
6206,105,4.0
8622,105,5.0
8849,105,4.0
4589,105,4.0
1207,105,4.5
1866,105,4.0
914,105,4.5
8633,105,4.5
8718,105,4.5
8280,105,3.5
8997,105,4.5
8928,105,4.5
7332,105,4.0
9105,105,5.0
8896,105,4.0
9171,105,3.5
8750,105,4.0
8445,105,3.5
8833,105,4.0
9094,105,4.0
7673,105,4.0
8409,105,4.5
9103,105,4.0
8921,105,4.0
8772,105,4.0
9170,105,4.5
8904,105,3.5
8868,105,4.5
9210,105,4.5
8813,105,4.0
9214,105,5.0
9202,105,4.0
8674,105,3.0
8698,105,3.5
2152,105,3.5
8950,105,4.0
6731,105,4.0
9367,105,4.0
7752,105,4.0
9148,105,3.5
9153,105,4.0
8969,105,5.0
8640,105,4.0
9381,105,5.0
9355,105,4.5
8153,105,4.0
8208,105,4.0
1279,105,4.5
8629,105,4.0
6352,105,5.0
870,105,5.0
9518,105,4.5
7527,105,5.0
7128,105,5.0
8875,105,4.5
1919,105,5.0
8388,105,5.0
1398,105,4.5
718,105,4.5
1264,105,4.0
7421,105,5.0
7904,105,5.0
9329,105,4.0
7877,105,4.5
1524,105,4.5
1546,105,4.5
444,105,4.0
8822,105,4.0
5371,105,5.0
5373,105,5.0
8458,105,4.0
4524,105,5.0
1674,105,4.5
5372,105,5.0
1510,105,4.0
1351,105,5.0
4986,105,4.5
1114,105,4.0
1188,105,4.5
1288,105,4.5
1054,105,4.5
962,105,5.0
9296,105,5.0
5188,105,5.0
1697,105,4.0
4622,105,5.0
5243,105,5.0
8672,105,4.0
1847,105,5.0
2198,105,5.0
6966,105,5.0
1530,105,5.0
1518,105,5.0
9434,105,5.0
5006,105,5.0
9189,105,4.5
9176,105,4.0
9648,105,2.5
5149,105,5.0
7269,105,5.0
5154,105,5.0
5155,105,5.0
9618,105,4.5
5123,105,5.0
8837,105,4.5
8111,105,5.0
6645,105,5.0
7200,105,5.0
9694,105,4.0
5206,105,5.0
4981,105,5.0
5185,105,5.0
9634,105,5.0
7425,105,5.0
5205,105,5.0
9228,105,5.0
5129,105,5.0
8054,105,5.0
8058,105,5.0
5207,105,5.0
5173,105,5.0
7981,105,4.5
5074,105,5.0
8113,105,5.0
5183,105,5.0
6967,105,4.5
2130,105,5.0
7307,105,5.0
4731,105,5.0
5420,105,5.0
7143,105,5.0
7434,105,4.0
7682,105,5.0
5008,105,4.5
5421,105,4.0
9280,105,5.0
3518,106,5.0
4606,106,5.0
4403,106,4.5
5316,106,5.0
4444,106,5.0
5542,106,3.5
4711,106,3.5
4868,106,5.0
5991,106,5.0
4867,106,5.0
5827,106,5.0
6212,106,2.5
6037,106,5.0
6247,106,3.5
6431,106,5.0
6927,106,5.0
6880,106,5.0
6331,106,3.5
7194,106,3.5
6834,106,5.0
6664,106,5.0
7195,106,5.0
7563,106,5.0
7285,106,3.0
7495,106,5.0
7509,106,3.0
7286,106,4.0
8035,106,4.0
7879,106,5.0
6925,106,4.5
8873,106,5.0
7811,106,5.0
8772,106,3.5
3789,107,4.0
3687,107,5.0
3639,107,4.0
3564,107,5.0
3721,107,5.0
3927,107,3.0
3594,107,4.0
3593,107,5.0
1349,107,4.0
4074,107,4.0
3840,107,5.0
3570,107,5.0
3581,107,3.0
3611,107,4.0
3613,107,4.0
3627,107,3.0
3726,107,4.0
3806,107,3.0
3383,107,3.0
3421,107,4.0
3439,107,4.0
3737,107,4.0
3494,107,3.0
3528,107,3.0
3512,107,4.0
3518,107,5.0
3527,107,3.0
3327,107,3.0
3361,107,4.0
3541,107,4.0
3124,107,3.0
3358,107,4.0
3164,107,3.0
2698,107,5.0
3701,108,4.0
3569,108,5.0
3756,108,2.0
3589,108,4.0
3207,108,4.0
3218,108,4.0
3242,108,3.0
3255,108,4.0
3256,108,5.0
1718,108,5.0
3974,108,5.0
3885,108,5.0
4042,108,3.0
381,108,3.0
2430,108,5.0
3016,108,2.0
1728,108,5.0
744,108,5.0
1974,108,5.0
4276,108,5.0
4356,108,4.0
4392,108,2.0
2035,108,5.0
1978,108,4.0
4578,108,5.0
4606,108,5.0
4611,108,4.0
2440,108,3.0
813,108,3.0
2322,108,3.0
4526,108,3.0
4406,108,3.0
4878,108,5.0
4732,108,4.0
5070,108,1.0
5015,108,5.0
4117,108,4.0
5257,108,2.0
5329,108,5.0
5081,108,5.0
5402,108,5.0
5509,108,3.0
5311,108,3.0
5368,108,5.0
5430,108,3.0
5156,108,5.0
5481,108,4.0
5649,108,5.0
247,108,4.0
4444,108,3.0
5547,108,3.0
5546,108,5.0
5346,108,4.0
2953,108,4.0
5340,108,3.0
5515,108,4.0
5542,108,4.0
2740,108,5.0
2672,108,3.0
4781,108,4.0
4711,108,5.0
4520,108,3.0
5617,108,5.0
5544,108,5.0
4947,108,5.0
5469,108,5.0
5553,108,3.0
5697,108,2.0
5575,108,5.0
5778,108,5.0
5849,108,5.0
5461,108,5.0
4868,108,3.0
5502,108,5.0
2965,108,1.0
3178,108,4.0
3663,109,3.0
3564,109,4.0
3731,109,4.0
3599,109,4.0
3645,109,3.0
3653,109,3.0
3701,109,5.0
3619,109,3.0
3793,109,4.0
3573,109,3.0
3621,109,5.0
3609,109,3.0
3785,109,3.0
3765,109,3.0
3799,109,4.0
3715,109,3.0
3721,109,5.0
3764,109,3.0
3927,109,2.0
3593,109,5.0
2978,109,3.0
3879,109,3.0
3595,109,3.0
3570,109,3.0
3756,109,4.0
3581,109,3.0
936,109,3.0
3613,109,3.0
3624,109,3.0
3627,109,3.0
3641,109,3.0
3686,109,2.0
3693,109,5.0
3773,109,3.0
3586,109,2.0
3362,109,3.0
3380,109,3.0
3383,109,3.0
3387,109,3.0
3385,109,3.0
3409,109,3.0
3418,109,4.0
3417,109,3.0
3421,109,3.0
3430,109,3.0
3439,109,3.0
3453,109,3.0
3394,109,3.0
3727,109,2.0
3473,109,5.0
3482,109,3.0
3494,109,5.0
3497,109,3.0
3524,109,2.0
3518,109,5.0
3517,109,3.0
3527,109,2.0
3327,109,2.0
3138,109,4.0
3045,109,3.0
3349,109,3.0
3361,109,3.0
3371,109,3.0
3364,109,3.0
3391,109,3.0
3392,109,5.0
3393,109,4.0
3423,109,3.0
3442,109,3.0
3549,109,3.0
3457,109,3.0
3472,109,3.0
3486,109,3.0
3526,109,3.0
3541,109,3.0
3555,109,3.0
3124,109,3.0
3344,109,3.0
3358,109,3.0
3367,109,2.0
3171,109,3.0
3173,109,3.0
3186,109,3.0
3193,109,4.0
3209,109,3.0
3316,109,3.0
3218,109,3.0
3219,109,3.0
3221,109,2.0
3231,109,3.0
3241,109,3.0
3254,109,4.0
3500,109,3.0
3503,109,3.0
3272,109,3.0
3274,109,3.0
3513,109,3.0
3279,109,3.0
3521,109,3.0
3284,109,3.0
3287,109,3.0
3249,109,3.0
3304,109,5.0
3306,109,4.0
2731,109,3.0
2714,109,3.0
2963,109,3.0
2950,109,3.0
2698,109,3.0
2541,109,4.0
2938,109,4.0
2778,109,3.0
1669,109,3.0
4025,109,3.0
4043,109,3.0
4064,109,4.0
3946,109,3.0
4002,109,3.0
4013,109,4.0
4060,109,4.0
4061,109,3.0
3204,109,3.0
3167,109,3.0
3334,109,3.0
2929,109,3.0
404,109,3.0
1657,109,3.0
3765,110,4.5
3593,110,3.5
1349,110,4.0
3382,110,1.0
3556,110,3.5
3494,110,4.5
3506,110,1.0
3274,110,4.0
1718,110,4.0
3897,110,4.5
4064,110,3.5
662,110,4.0
654,110,4.5
3969,110,3.0
3081,110,4.0
1289,110,4.0
1694,110,3.5
1469,110,4.0
2277,110,4.0
942,110,5.0
2911,110,4.5
194,110,4.5
4425,110,1.5
4481,110,3.5
4394,110,3.0
4614,110,1.5
2147,110,3.0
4606,110,4.0
4593,110,4.0
4869,110,3.0
1080,110,4.5
4881,110,4.5
4636,110,4.5
3100,110,3.0
121,110,3.5
25,110,4.0
4936,110,4.0
5120,110,3.5
5327,110,4.0
5156,110,5.0
4513,110,2.5
5931,110,4.5
5847,110,5.0
6117,110,3.5
6128,110,3.0
6354,110,4.0
963,110,5.0
6254,110,4.0
6554,110,3.5
6877,110,3.5
6814,110,4.5
3639,111,3.5
3599,111,4.5
3747,111,2.5
3573,111,2.5
3609,111,4.0
3745,111,3.5
3839,111,3.5
3927,111,3.5
3576,111,4.0
3710,111,2.5
3768,111,3.0
3786,111,3.5
3518,111,4.5
3780,111,2.5
3392,111,5.0
3442,111,3.5
3124,111,4.0
3218,111,2.5
3241,111,4.0
3249,111,4.0
3592,111,2.5
2963,111,4.5
2938,111,0.5
2821,111,3.0
2778,111,4.0
4041,111,2.5
3996,111,4.0
3854,111,2.5
3983,111,4.0
3167,111,4.0
823,111,4.0
404,111,3.5
2424,111,2.0
4051,111,1.0
2264,111,3.0
2340,111,3.5
1090,111,1.5
189,111,4.0
3815,111,2.5
4028,111,0.5
4246,111,3.5
4313,111,3.0
4109,111,4.0
4249,111,2.0
4113,111,3.0
4215,111,3.5
4279,111,3.5
4263,111,3.0
4199,111,3.5
4226,111,0.5
4340,111,2.0
4362,111,4.0
4191,111,4.0
4204,111,4.0
4356,111,4.0
4503,111,3.5
4505,111,3.0
4642,111,4.0
4421,111,3.0
4573,111,4.0
4455,111,3.5
4170,111,3.5
2007,111,2.0
958,111,3.5
2609,111,3.0
2816,111,4.0
4407,111,3.5
2184,111,3.0
4401,111,3.5
2392,111,4.5
4391,111,2.5
4390,111,3.5
4377,111,3.5
4405,111,4.0
4614,111,2.5
4655,111,4.0
4806,111,4.0
4533,111,3.0
4648,111,4.0
4606,111,0.5
4735,111,4.0
4752,111,4.0
4403,111,3.5
4716,111,3.0
4692,111,3.0
4787,111,3.0
4506,111,4.0
2580,111,2.5
4780,111,4.0
4881,111,4.0
2802,111,3.0
2124,111,3.5
4636,111,5.0
2527,111,3.5
4414,111,5.0
4559,111,4.0
4924,111,3.5
5048,111,4.0
4899,111,4.0
1731,111,2.0
3095,111,3.5
3117,111,5.0
3312,111,3.5
3039,111,4.0
4618,111,0.5
4699,111,5.0
5011,111,4.0
5044,111,3.5
2875,111,3.5
4698,111,3.5
5179,111,3.0
5119,111,2.0
4962,111,3.0
4914,111,2.5
4704,111,1.5
5068,111,3.0
5023,111,2.5
5096,111,4.0
4954,111,4.0
5159,111,1.0
4936,111,3.0
4795,111,3.5
4978,111,1.5
5082,111,3.5
4885,111,3.5
5120,111,3.0
5320,111,3.5
4516,111,2.5
5113,111,3.5
5160,111,3.5
5103,111,2.5
4989,111,4.0
5136,111,2.5
5169,111,0.5
5300,111,2.5
5131,111,3.5
4555,111,2.5
5220,111,3.0
5329,111,4.0
5355,111,3.0
5309,111,2.0
1843,111,2.0
5132,111,3.5
4966,111,3.5
4561,111,3.0
5081,111,2.5
5449,111,2.0
4723,111,3.5
5460,111,0.5
5410,111,3.5
5235,111,3.0
2199,111,3.5
5336,111,4.5
5385,111,3.0
5432,111,2.0
5487,111,3.0
5050,111,3.0
4423,111,3.0
5368,111,4.0
5055,111,3.0
5454,111,3.0
5316,111,4.0
5438,111,4.0
5310,111,4.5
5610,111,1.0
5616,111,5.0
5546,111,4.0
5582,111,3.0
5651,111,1.5
5386,111,4.5
5542,111,3.5
5667,111,4.5
5317,111,3.0
5470,111,0.5
4947,111,2.0
5641,111,3.0
5758,111,3.5
5763,111,3.5
5805,111,3.5
5517,111,3.0
5665,111,3.5
5456,111,3.0
5724,111,0.5
5970,111,5.0
5781,111,4.0
5762,111,4.0
5755,111,4.0
5817,111,3.0
5425,111,3.0
5502,111,4.0
5795,111,2.5
5838,111,2.5
5418,111,4.0
5728,111,3.5
5819,111,4.5
5834,111,3.5
5882,111,3.5
5262,111,1.0
5916,111,3.0
5531,111,4.0
6024,111,1.5
5835,111,3.5
5991,111,3.0
4896,111,3.5
5988,111,3.5
6019,111,1.5
5963,111,3.0
6010,111,3.0
6051,111,3.0
5532,111,3.5
5839,111,0.5
5954,111,4.0
2858,111,4.0
6157,111,0.5
5851,111,0.5
6117,111,2.5
1391,111,4.0
5726,111,0.5
6016,111,3.5
6130,111,4.5
6186,111,3.0
6068,111,3.0
5512,111,3.5
6249,111,0.5
6085,111,3.5
4866,111,3.5
6387,111,3.0
6041,111,3.0
6378,111,4.0
5780,111,2.0
5953,111,1.5
5827,111,4.0
6358,111,3.0
6255,111,4.5
6413,111,3.5
6049,111,2.5
6196,111,4.0
6279,111,4.5
6256,111,3.0
6335,111,3.5
6228,111,3.0
6467,111,0.5
5935,111,1.0
5928,111,3.0
6306,111,3.5
6165,111,4.0
6107,111,3.0
6289,111,1.5
5729,111,0.5
6334,111,3.5
6462,111,3.5
6212,111,3.0
6333,111,2.5
6048,111,3.0
6170,111,3.5
6538,111,4.5
6192,111,3.5
6336,111,2.0
6522,111,4.5
6384,111,2.5
6291,111,2.0
6590,111,3.5
6183,111,4.0
6155,111,5.0
4517,111,2.5
6787,111,0.5
6807,111,0.5
6794,111,4.5
6037,111,4.0
6201,111,4.0
6190,111,3.5
6540,111,2.5
6949,111,3.0
6753,111,4.0
6825,111,3.0
6824,111,2.5
6231,111,0.5
6420,111,4.0
6900,111,3.5
6954,111,3.0
6492,111,3.0
6961,111,4.0
6431,111,3.0
6455,111,0.5
6644,111,5.0
7082,111,3.5
6946,111,4.0
6441,111,3.5
6847,111,3.5
7136,111,4.5
6470,111,1.5
7176,111,5.0
6842,111,2.5
6953,111,3.0
6601,111,4.5
6732,111,4.0
7121,111,4.0
6958,111,4.5
6270,111,4.0
7298,111,0.5
6423,111,3.0
7113,111,0.5
7142,111,3.0
6654,111,4.0
7344,111,3.0
6860,111,3.5
6980,111,3.0
7090,111,3.5
6634,111,2.0
6880,111,3.5
7186,111,3.5
6714,111,3.5
7615,111,3.0
6892,111,0.5
6633,111,2.0
6346,111,4.0
7214,111,4.5
6859,111,4.0
6833,111,3.0
7353,111,4.5
6729,111,3.5
7692,111,3.0
6905,111,4.5
6610,111,2.5
7009,111,4.0
6751,111,3.0
7107,111,2.5
6602,111,3.5
7003,111,3.5
7372,111,2.5
7567,111,2.5
7233,111,3.5
7369,111,3.5
7027,111,4.0
7280,111,5.0
7115,111,3.0
7731,111,4.0
7418,111,4.0
6331,111,2.0
7413,111,3.5
7580,111,2.5
6834,111,2.5
7479,111,3.5
7178,111,4.0
6734,111,3.0
7368,111,5.0
7478,111,5.0
7507,111,3.5
7391,111,3.5
7621,111,4.0
7439,111,2.5
7554,111,3.0
7583,111,3.5
7648,111,4.5
6779,111,4.0
7779,111,4.5
7722,111,1.5
6314,111,3.5
7751,111,4.0
7522,111,4.0
7632,111,3.5
7342,111,2.5
7458,111,3.5
7581,111,2.5
7800,111,3.5
7769,111,3.0
6226,111,4.5
7299,111,4.0
7652,111,4.0
7742,111,4.5
7643,111,3.5
7647,111,4.0
6664,111,4.0
7786,111,3.0
7715,111,4.0
7796,111,3.5
7043,111,1.5
7767,111,0.5
7803,111,3.5
7698,111,4.5
7874,111,3.0
8036,111,5.0
7980,111,1.5
7195,111,2.0
7563,111,3.5
7638,111,2.0
7844,111,4.0
7646,111,2.5
7764,111,3.5
8140,111,5.0
7326,111,3.5
7639,111,3.0
7936,111,4.5
7968,111,3.5
8008,111,3.0
7983,111,1.5
7919,111,5.0
8077,111,1.5
8074,111,3.5
8135,111,4.5
8136,111,5.0
6752,111,3.0
8143,111,3.0
6864,111,3.5
7738,111,5.0
7442,111,3.0
8012,111,3.5
7370,111,3.0
7736,111,5.0
7962,111,4.0
7935,111,3.5
7582,111,2.0
7511,111,3.5
7495,111,4.0
6539,111,1.5
7539,111,1.0
8250,111,3.0
7569,111,3.5
7908,111,3.0
8178,111,2.5
7714,111,3.0
7111,111,4.0
8349,111,5.0
8527,111,4.0
8091,111,3.5
8265,111,4.5
8035,111,3.0
8180,111,3.5
8155,111,3.0
8011,111,3.5
7949,111,5.0
7916,111,4.5
8286,111,4.0
7879,111,4.0
8447,111,3.0
8277,111,3.5
8076,111,1.5
8126,111,4.5
8109,111,3.5
8301,111,4.0
8356,111,3.5
8398,111,3.0
8452,111,1.5
8392,111,3.5
8237,111,4.5
7938,111,5.0
8408,111,1.5
7693,111,4.0
8176,111,1.0
8478,111,4.5
8455,111,2.5
8498,111,3.0
8034,111,4.0
8614,111,3.0
7893,111,3.5
8753,111,4.5
7937,111,4.0
7785,111,2.0
8469,111,3.5
8597,111,3.5
8584,111,5.0
8502,111,1.5
8378,111,2.0
8660,111,4.0
8588,111,3.0
8087,111,2.0
8925,111,4.5
8780,111,4.5
8540,111,4.5
7114,111,3.5
7961,111,4.5
8105,111,3.5
8898,111,4.5
8721,111,3.5
7386,111,3.5
8499,111,5.0
8517,111,4.0
9029,111,3.5
8639,111,4.0
8554,111,4.5
8879,111,4.5
8475,111,2.5
9083,111,0.5
9026,111,5.0
9002,111,3.0
7573,111,5.0
8623,111,3.5
6206,111,4.0
7929,111,2.5
8175,111,3.5
8342,111,3.0
8624,111,2.0
8906,111,4.0
8884,111,4.5
9158,111,0.5
8765,111,4.0
9049,111,2.5
7708,111,5.0
8375,111,2.5
9090,111,2.5
8936,111,4.5
8826,111,3.0
8921,111,4.0
8728,111,2.5
8772,111,4.5
8706,111,4.0
9180,111,4.5
8904,111,3.0
8821,111,2.5
8863,111,3.5
8698,111,3.5
6731,111,4.5
9426,111,4.5
9148,111,4.5
9153,111,5.0
8933,111,4.5
9122,111,3.5
8552,111,4.5
7974,111,4.5
8890,111,3.5
8153,111,4.0
8611,111,3.5
7093,111,3.0
8208,111,5.0
9444,111,4.0
8217,111,4.5
8494,111,4.5
9400,111,4.5
9501,111,4.5
7441,111,4.0
9275,111,4.0
9450,111,4.5
7436,111,5.0
9338,111,5.0
9111,111,3.0
8995,111,2.5
8979,111,2.5
9269,111,3.0
8891,111,4.5
9093,111,5.0
9470,111,4.0
9160,111,3.5
9234,111,5.0
9253,111,3.0
8822,111,2.5
9222,111,2.5
8838,111,4.0
9127,111,2.5
8144,111,4.0
9110,111,2.0
8935,111,3.5
8120,111,2.5
7703,111,1.5
8763,111,3.5
9496,111,2.0
8306,111,4.0
8981,111,4.5
8160,111,4.5
9347,111,4.5
7064,111,1.5
5557,111,4.0
8393,111,5.0
9055,111,3.0
8025,111,4.5
8314,111,4.0
8658,111,4.0
9434,111,4.5
8668,111,4.0
9189,111,2.5
8817,111,4.5
8255,111,4.0
9525,111,2.0
8927,111,4.5
9124,111,3.0
9413,111,4.5
9095,111,2.5
8526,111,0.5
9244,111,4.5
9598,111,4.5
9565,111,4.5
9451,111,1.5
8019,111,3.5
8279,111,5.0
9617,111,4.5
9157,111,4.5
9663,111,4.5
8766,111,4.5
9556,111,4.5
9586,111,5.0
9048,111,4.5
9374,111,4.5
9001,111,4.0
9672,111,4.0
8620,111,0.5
9523,111,4.5
9585,111,4.0
8332,111,4.0
9345,111,4.5
8541,111,4.5
9587,111,0.5
9538,111,4.5
9327,111,4.0
9310,111,4.5
9475,111,3.5
7341,111,4.0
9522,111,4.0
9629,111,4.0
9439,111,4.5
9678,111,4.0
9691,111,4.5
5389,111,2.5
9693,111,4.0
7175,111,4.0
8183,111,3.0
8256,111,4.0
8966,111,4.0
9664,111,2.0
9255,111,3.0
9364,111,3.0
9686,111,4.0
9682,111,1.0
9571,111,4.5
9681,111,3.5
3086,111,3.0
9325,111,4.0
9700,111,2.5
9034,111,4.0
9536,111,3.5
9705,111,1.5
9554,111,4.0
9680,111,4.0
9711,111,3.5
9706,111,3.5
9479,111,4.0
